Customer ID,TotalInvoices,TotalQuantity,TotalPrice,AvgItemsPerOrder
16792,5,324,623.46,64.8
16793,1,146,243.84,146.0
16794,17,1572,2031.5,92.47058823529412
16795,5,1200,2035.21,240.0
16796,1,186,305.62,186.0
16797,9,890,1761.02,98.88888888888889
16798,4,203,830.01,50.75
16799,3,161,447.83,53.666666666666664
16800,1,524,1162.65,524.0
16801,5,307,842.3299999999999,61.4
16802,2,369,582.61,184.5
16803,1,245,332.3,245.0
16804,3,246,536.99,82.0
16805,5,1120,1091.34,224.0
16806,4,356,762.16,89.0
16807,8,1413,2064.88,176.625
16808,2,196,288.42,98.0
16809,10,1092,1725.48,109.2
16810,4,367,786.14,91.75
16811,2,477,547.07,238.5
16812,5,1100,2216.8,220.0
16813,10,1501,1652.18,150.1
16814,37,4843,11916.35,130.8918918918919
16815,2,237,406.02,118.5
16816,4,274,417.06,68.5
16817,18,1335,2392.85,74.16666666666667
16818,13,2162,3317.9700000000003,166.30769230769232
16819,2,253,182.59,126.5
16820,1,307,497.61,307.0
16821,1,13,113.35,13.0
16822,3,166,144.84,55.333333333333336
16823,8,1165,2236.14,145.625
16824,3,390,686.24,130.0
16825,5,1297,1826.89,259.4
16826,1,158,341.7,158.0
16827,5,125,392.13,25.0
16828,2,59,128.5,29.5
16829,2,215,513.32,107.5
16830,5,693,1183.7,138.6
16831,1,48,91.8,48.0
16832,5,179,417.61,35.8
16833,6,878,2409.04,146.33333333333334
16834,2,760,898.96,380.0
16835,10,474,1389.76,47.4
16836,4,539,782.37,134.75
16837,12,1562,3167.73,130.16666666666666
16838,6,504,1126.66,84.0
16839,51,10779,20416.03,211.35294117647058
16840,3,116,126.71,38.666666666666664
16841,14,3445,3841.16,246.07142857142858
16842,4,692,1260.44,173.0
16843,38,18459,19528.78,485.7631578947368
16844,2,281,614.34,140.5
16845,1,167,253.88,167.0
16846,3,517,842.41,172.33333333333334
16847,2,255,614.89,127.5
16848,4,780,1411.62,195.0
16849,1,33,124.57,33.0
16850,1,249,332.41,249.0
16851,3,271,342.45,90.33333333333333
16852,2,56,144.91,28.0
16853,1,-10,-67.5,-10.0
16854,2,997,1408.96,498.5
16855,2,164,328.40000000000003,82.0
16856,3,171,358.49,57.0
16857,1,168,352.8,168.0
16858,16,1367,4085.7400000000002,85.4375
16859,10,1728,1657.74,172.8
16860,4,624,1593.67,156.0
16861,6,609,924.48,101.5
16862,4,513,662.33,128.25
16863,5,623,812.82,124.6
16864,2,283,409.25,141.5
16865,1,157,130.95,157.0
16866,3,60,207.74,20.0
16867,1,58,76.74000000000001,58.0
16868,3,112,384.56,37.333333333333336
16869,5,579,797.32,115.8
16870,1,278,450.16,278.0
16871,7,1250,2761.4900000000002,178.57142857142858
16872,6,1079,1213.13,179.83333333333334
16873,17,8583,14547.03,504.88235294117646
16874,1,78,209.89000000000001,78.0
16875,20,2055,4053.2000000000003,102.75
16876,1,181,136.01,181.0
16877,6,458,846.62,76.33333333333333
16878,2,0,0.0,0.0
16879,2,-2,-140.95999999999998,-1.0
16880,8,904,1813.21,113.0
16881,1,600,432.0,600.0
16882,3,424,705.12,141.33333333333334
16883,20,1015,2236.11,50.75
16884,4,520,1070.97,130.0
16885,4,358,684.6,89.5
16886,2,0,0.0,0.0
16887,3,423,658.17,141.0
16888,3,145,434.2,48.333333333333336
16889,6,1611,2526.65,268.5
16890,3,243,285.41,81.0
16891,11,652,1727.94,59.27272727272727
16892,9,363,726.05,40.333333333333336
16893,2,117,249.89000000000001,58.5
16894,5,497,1265.26,99.4
16895,5,421,1102.9,84.2
16896,1,18,103.95,18.0
16897,3,58,213.03,19.333333333333332
16898,6,662,820.86,110.33333333333333
16899,8,811,1695.77,101.375
16900,5,723,187.69,144.6
16901,1,42,204.26,42.0
16902,1,629,1706.88,629.0
16903,4,691,1009.45,172.75
16904,21,2607,4675.36,124.14285714285714
16905,20,1910,4677.12,95.5
16906,7,590,1410.92,84.28571428571429
16907,9,451,1470.89,50.111111111111114
16908,2,41,153.59,20.5
16909,2,434,364.14,217.0
16910,8,884,1508.96,110.5
16911,3,159,251.35,53.0
16912,18,1674,4413.8,93.0
16913,3,229,423.91,76.33333333333333
16914,1,112,183.76,112.0
16915,11,190,1543.18,17.272727272727273
16916,4,649,902.02,162.25
16917,3,791,1842.93,263.6666666666667
16918,19,2046,3131.31,107.6842105263158
16919,28,2317,4837.56,82.75
16920,1,81,355.45,81.0
16921,3,275,409.21,91.66666666666667
16922,1,281,611.08,281.0
16923,41,5954,12572.15,145.21951219512195
16924,4,454,722.64,113.5
16925,1,123,125.65,123.0
16926,6,196,1158.66,32.666666666666664
16927,3,993,543.05,331.0
16928,33,2518,3777.88,76.3030303030303
16929,7,929,1295.39,132.71428571428572
16930,3,339,378.89,113.0
16931,23,3357,5032.22,145.95652173913044
16932,3,217,412.55,72.33333333333333
16933,16,1512,3017.65,94.5
16934,7,933,2062.89,133.28571428571428
16935,3,273,530.86,91.0
16936,2,339,548.29,169.5
16937,1,123,196.25,123.0
16938,10,3526,6162.11,352.6
16939,3,229,433.84999999999997,76.33333333333333
16940,11,4470,6245.41,406.3636363636364
16941,1,12,33.0,12.0
16942,10,801,1878.51,80.1
16943,7,145,816.73,20.714285714285715
16944,1,27,101.36,27.0
16945,35,5875,8530.66,167.85714285714286
16946,6,503,1199.54,83.83333333333333
16947,10,613,896.73,61.3
16948,7,2091,868.77,298.7142857142857
16949,7,790,1161.27,112.85714285714286
16950,12,2339,3482.59,194.91666666666666
16951,4,1306,1262.75,326.5
16952,5,343,795.83,68.6
16953,1,10,20.8,10.0
16954,21,4077,6037.33,194.14285714285714
16955,9,696,1072.06,77.33333333333333
16956,2,112,292.34,56.0
16957,2,172,416.64,86.0
16958,1,514,778.49,514.0
16959,1,49,117.35000000000001,49.0
16960,9,1481,1969.43,164.55555555555554
16961,6,479,773.01,79.83333333333333
16962,1,158,251.04,158.0
16963,1,35,110.55000000000001,35.0
16964,2,49,207.85,24.5
16965,1,291,201.19,291.0
16966,10,1978,2148.47,197.8
16967,1,333,319.02,333.0
16968,2,326,439.43,163.0
16969,3,816,650.41,272.0
16970,1,12,71.4,12.0
16971,2,71,232.20999999999998,35.5
16972,2,183,749.0,91.5
16973,1,60,127.0,60.0
16974,2,70,365.5,35.0
16975,5,580,902.4200000000001,116.0
16976,1,88,251.51999999999998,88.0
16977,4,142,496.0,35.5
16978,3,285,768.88,95.0
16979,12,1440,2787.09,120.0
16980,3,990,1422.83,330.0
16981,1,-1,-4620.86,-1.0
16982,1,182,384.06,182.0
16983,12,2302,3479.48,191.83333333333334
16984,19,5094,10195.15,268.10526315789474
16985,26,3098,10545.76,119.15384615384616
16986,11,2539,4888.75,230.8181818181818
16987,12,669,2509.5,55.75
16988,2,158,382.67,79.0
16989,6,1233,1133.25,205.5
16990,2,200,344.0,100.0
16991,1,793,1041.21,793.0
16992,15,2057,5460.1,137.13333333333333
16993,3,261,1688.15,87.0
16994,1,-1,-779.32,-1.0
16995,1,-1,-1.25,-1.0
16996,13,886,2044.16,68.15384615384616
16997,3,360,702.0,120.0
16998,7,101,394.02,14.428571428571429
16999,2,294,484.82,147.0
17000,2,305,406.3,152.5
17001,19,3782,6640.8,199.05263157894737
17002,8,1264,2565.6,158.0
17003,4,494,828.21,123.5
17004,4,1233,2324.36,308.25
17005,3,690,612.41,230.0
17006,8,572,1635.27,71.5
17007,8,707,1107.6000000000001,88.375
17008,1,24,81.36,24.0
17009,1,336,242.06,336.0
17010,2,116,185.46,58.0
17011,4,684,536.7,171.0
17012,1,251,360.61,251.0
17013,2,-2,-3224.76,-1.0
17014,4,238,562.6800000000001,59.5
17015,3,1978,1838.61,659.3333333333334
17016,1,309,552.4,309.0
17017,41,9307,6553.790000000001,227.0
17018,6,456,2287.7,76.0
17019,13,2374,3541.59,182.6153846153846
17020,2,860,935.62,430.0
17021,6,992,1182.22,165.33333333333334
17022,2,180,260.0,90.0
17023,3,530,800.1800000000001,176.66666666666666
17024,3,69,95.85,23.0
17025,5,885,1349.67,177.0
17026,3,107,175.83,35.666666666666664
17027,10,639,1268.93,63.9
17028,3,856,1593.83,285.3333333333333
17029,7,1265,2137.3,180.71428571428572
17030,1,146,146.87,146.0
17031,6,1595,2773.85,265.8333333333333
17032,13,1656,2129.78,127.38461538461539
17033,4,871,1332.79,217.75
17034,7,673,1231.82,96.14285714285714
17035,5,299,568.39,59.8
17036,1,76,176.9,76.0
17037,2,652,1253.22,326.0
17038,2,535,743.17,267.5
17039,1,689,1954.99,689.0
17040,2,189,463.25,94.5
17041,7,1299,1639.4,185.57142857142858
17042,5,990,1036.58,198.0
17043,8,1616,2593.65,202.0
17044,16,5692,11867.6,355.75
17045,5,294,827.6800000000001,58.8
17046,5,1636,1906.07,327.2
17047,6,1184,2289.23,197.33333333333334
17048,11,1033,1991.45,93.9090909090909
17049,25,4214,9588.83,168.56
17050,12,2431,4348.46,202.58333333333334
17051,4,507,706.49,126.75
17052,1,251,399.09,251.0
17053,2,121,496.38,60.5
17054,6,802,1353.83,133.66666666666666
17055,1,83,232.85000000000002,83.0
17056,1,26,128.60000000000002,26.0
17057,1,129,294.74,129.0
17058,3,592,1179.89,197.33333333333334
17059,10,3101,4846.87,310.1
17060,1,216,234.24,216.0
17061,12,1484,5116.13,123.66666666666667
17062,7,642,885.85,91.71428571428571
17063,23,1882,3576.88,81.82608695652173
17064,3,316,855.45,105.33333333333333
17065,3,81,82.35000000000001,27.0
17066,1,93,228.34,93.0
17067,3,322,454.54,107.33333333333333
17068,49,4338,8953.03,88.53061224489795
17069,21,3188,5441.35,151.8095238095238
17070,2,232,437.42,116.0
17071,20,1915,3730.96,95.75
17072,1,212,273.35,212.0
17073,4,759,1446.09,189.75
17074,1,19,203.05,19.0
17075,11,782,2216.28,71.0909090909091
17076,6,514,1242.75,85.66666666666667
17077,1,36,306.0,36.0
17078,2,788,378.2,394.0
17079,1,24,118.80000000000001,24.0
17080,8,567,955.41,70.875
17081,6,381,949.39,63.5
17082,6,2526,4732.03,421.0
17083,11,1950,4035.08,177.27272727272728
17084,4,3177,4997.96,794.25
17085,32,3535,7713.67,110.46875
17086,6,1859,2050.08,309.8333333333333
17087,1,113,221.53,113.0
17088,4,868,1991.01,217.0
17089,1,35,128.45,35.0
17090,15,1319,2986.6400000000003,87.93333333333334
17091,23,3726,7462.150000000001,162.0
17092,14,3762,5479.76,268.7142857142857
17093,1,114,235.88,114.0
17094,3,208,370.40000000000003,69.33333333333333
17095,12,1680,2312.59,140.0
17096,17,1546,3629.58,90.94117647058823
17097,10,580,1126.86,58.0
17098,3,125,591.07,41.666666666666664
17099,1,317,582.17,317.0
17100,2,800,971.74,400.0
17101,7,1175,2507.05,167.85714285714286
17102,1,2,25.5,2.0
17103,1,471,424.3,471.0
17104,1,149,474.03000000000003,149.0
17105,2,693,665.78,346.5
17106,1,153,481.58000000000004,153.0
17107,13,7219,15595.37,555.3076923076923
17108,1,31,174.95,31.0
17109,10,772,1276.35,77.2
17110,3,136,499.9,45.333333333333336
17111,2,581,459.58,290.5
17112,1,130,197.57,130.0
17113,8,814,2092.16,101.75
17114,10,206,739.72,20.6
17115,13,865,2616.29,66.53846153846153
17116,1,392,389.78,392.0
17117,1,68,116.2,68.0
17118,1,154,157.02,154.0
17119,3,327,593.61,109.0
17120,1,120,307.46,120.0
17121,1,106,314.74,106.0
17122,4,368,570.5,92.0
17123,3,676,977.1700000000001,225.33333333333334
17124,1,129,294.24,129.0
17125,1,281,230.5,281.0
17126,11,1424,2003.53,129.45454545454547
17127,5,340,1155.0300000000002,68.0
17128,1,76,157.09,76.0
17129,1,5,31.85,5.0
17130,1,-1,-18.38,-1.0
17131,5,983,2463.17,196.6
17132,2,963,1220.91,481.5
17133,13,9019,12972.09,693.7692307692307
17134,3,144,625.3,48.0
17135,11,1660,1711.26,150.9090909090909
17136,1,256,231.68,256.0
17137,6,680,1099.81,113.33333333333333
17138,7,2024,4417.27,289.14285714285717
17139,29,9833,19473.91,339.0689655172414
17140,1,296,454.12,296.0
17141,4,423,727.58,105.75
17142,4,322,1275.25,80.5
17143,2,314,880.97,157.0
17144,2,483,984.57,241.5
17145,7,2563,3014.64,366.14285714285717
17146,16,2172,5788.39,135.75
17147,16,1295,3069.15,80.9375
17148,1,82,124.88,82.0
17149,1,18,143.10000000000002,18.0
17150,6,397,1357.95,66.16666666666667
17151,1,42,231.90000000000003,42.0
17152,5,537,1830.5,107.4
17153,1,104,213.78,104.0
17154,1,490,329.34,490.0
17155,7,987,892.46,141.0
17156,2,385,572.07,192.5
17157,20,2089,5139.45,104.45
17158,6,1143,1962.3,190.5
17159,6,1347,2095.44,224.5
17160,18,8386,10201.36,465.8888888888889
17161,1,537,856.01,537.0
17162,11,1000,1707.21,90.9090909090909
17163,4,531,699.78,132.75
17164,8,1500,2466.4,187.5
17165,8,785,1783.63,98.125
17166,3,75,189.49,25.0
17167,3,429,867.11,143.0
17168,1,220,400.2,220.0
17169,6,659,1129.88,109.83333333333333
17170,3,146,118.98,48.666666666666664
17171,2,225,384.59000000000003,112.5
17172,6,1198,910.99,199.66666666666666
17173,9,1121,3755.65,124.55555555555556
17174,1,41,59.9,41.0
17175,5,865,1430.94,173.0
17176,3,576,902.3199999999999,192.0
17177,1,40,119.5,40.0
17178,1,100,432.96000000000004,100.0
17179,6,625,1507.26,104.16666666666667
17180,14,1803,2216.12,128.78571428571428
17181,3,268,309.85,89.33333333333333
17182,2,54,321.3,27.0
17183,8,1264,3286.91,158.0
17184,2,73,198.41000000000003,36.5
17185,3,119,229.46,39.666666666666664
17186,2,200,144.0,100.0
17187,2,426,467.71,213.0
17188,17,2535,4361.83,149.11764705882354
17189,5,601,953.63,120.2
17190,8,2217,1531.57,277.125
17191,16,2206,4284.84,137.875
17192,1,45,75.28,45.0
17193,12,1616,2254.6,134.66666666666666
17194,3,420,812.5,140.0
17195,1,486,562.98,486.0
17196,1,154,327.75,154.0
17197,1,191,1013.01,191.0
17198,3,357,692.22,119.0
17199,1,232,135.04000000000002,232.0
17200,4,367,356.71,91.75
17201,5,980,1127.5,196.0
17202,1,55,160.65,55.0
17203,10,4597,5564.09,459.7
17204,15,2591,5263.6900000000005,172.73333333333332
17205,3,2214,999.35,738.0
17206,1,76,204.24,76.0
17207,1,233,292.62,233.0
17208,1,101,111.15,101.0
17209,3,723,595.7,241.0
17210,1,242,251.72,242.0
17211,15,2124,3728.8,141.6
17212,3,727,794.41,242.33333333333334
17213,20,2065,4766.03,103.25
17214,7,271,974.12,38.714285714285715
17215,1,104,186.15,104.0
17216,1,21,63.6,21.0
17217,2,93,210.1,46.5
17218,18,2066,3891.39,114.77777777777777
17219,2,188,259.13,94.0
17220,21,2663,4457.31,126.80952380952381
17221,5,713,976.62,142.6
17222,6,857,1579.51,142.83333333333334
17223,3,155,558.04,51.666666666666664
17224,1,65,100.86000000000001,65.0
17225,1,36,131.15,36.0
17226,3,853,895.47,284.3333333333333
17227,12,1681,1878.93,140.08333333333334
17228,13,2354,2820.03,181.07692307692307
17229,2,185,318.76,92.5
17230,23,3649,9159.45,158.65217391304347
17231,35,3662,6958.83,104.62857142857143
17232,2,202,417.77,101.0
17233,3,298,560.86,99.33333333333333
17234,1,55,149.89,55.0
17235,8,845,1562.98,105.625
17236,12,804,1929.26,67.0
17237,4,414,994.13,103.5
17238,32,3555,7331.67,111.09375
17239,6,513,1174.15,85.5
17240,1,108,130.60000000000002,108.0
17241,12,859,2736.64,71.58333333333333
17242,5,1459,2889.2799999999997,291.8
17243,80,7905,20022.93,98.8125
17244,5,1419,1826.04,283.8
17245,2,307,371.63,153.5
17246,2,36,38.92,18.0
17247,1,105,280.09000000000003,105.0
17248,2,276,500.54,138.0
17249,1,79,68.03,79.0
17250,2,167,381.97,83.5
17251,4,375,790.28,93.75
17252,2,192,348.90999999999997,96.0
17253,1,43,178.26,43.0
17254,3,397,469.48,132.33333333333334
17255,4,583,781.7,145.75
17256,5,299,498.93,59.8
17257,2,187,189.78,93.5
17258,2,188,417.3,94.0
17259,6,844,1452.39,140.66666666666666
17260,1,23,120.95,23.0
17261,1,95,221.59,95.0
17262,11,635,2488.76,57.72727272727273
17263,1,36,63.440000000000005,36.0
17264,1,217,268.28,217.0
17265,2,389,550.01,194.5
17266,5,243,501.72,48.6
17267,2,158,317.2,79.0
17268,11,1395,1733.8899999999999,126.81818181818181
17269,1,314,491.81,314.0
17270,2,420,601.45,210.0
17271,1,113,204.3,113.0
17272,5,1776,2144.53,355.2
17273,1,133,141.12,133.0
17274,2,271,573.22,135.5
17275,1,71,114.1,71.0
17276,2,182,445.44,91.0
17277,2,430,1065.3500000000001,215.0
17278,2,195,271.24,97.5
17279,1,48,187.82999999999998,48.0
17280,1,74,118.86,74.0
17281,6,295,797.85,49.166666666666664
17282,5,2332,2308.54,466.4
17283,1,179,188.46,179.0
17284,11,2065,2323.12,187.72727272727272
17285,2,134,407.94,67.0
17286,3,368,389.18,122.66666666666667
17287,23,1951,3810.61,84.82608695652173
17288,11,1699,2468.43,154.45454545454547
17289,11,1235,2032.3,112.27272727272727
17290,8,1139,1487.96,142.375
17291,1,72,550.8000000000001,72.0
17292,2,131,271.75,65.5
17293,17,2228,3750.63,131.05882352941177
17294,2,297,467.79,148.5
17295,3,293,547.0,97.66666666666667
17296,1,216,338.13,216.0
17297,1,65,128.18,65.0
17298,6,840,949.22,140.0
17299,6,919,993.23,153.16666666666666
17300,2,467,393.64,233.5
17301,2,216,294.39,108.0
17302,6,573,1119.93,95.5
17303,1,144,250.04,144.0
17304,1,73,111.5,73.0
17305,1,1006,2135.46,1006.0
17306,23,13726,9751.77,596.7826086956521
17307,15,3233,3378.31,215.53333333333333
17308,2,5148,4511.76,2574.0
17309,3,181,320.39,60.333333333333336
17310,2,402,1025.1,201.0
17311,7,2709,3490.66,387.0
17312,3,372,644.3,124.0
17313,2,1382,2288.13,691.0
17314,22,3225,4514.7,146.5909090909091
17315,49,5055,9507.53,103.16326530612245
17316,1,44,124.45,44.0
17317,5,1074,2524.02,214.8
17318,1,59,157.32999999999998,59.0
17319,1,14,29.099999999999998,14.0
17320,6,1182,2444.85,197.0
17321,6,790,1665.21,131.66666666666666
17322,7,624,900.64,89.14285714285714
17323,14,1420,1538.96,101.42857142857143
17324,13,1449,2018.07,111.46153846153847
17325,3,465,609.5699999999999,155.0
17326,2,136,312.35,68.0
17327,2,59,152.35,29.5
17328,1,86,104.7,86.0
17329,5,430,998.53,86.0
17330,4,122,423.8,30.5
17331,1,16,175.2,16.0
17332,5,794,838.27,158.8
17333,1,375,494.25,375.0
17334,4,565,634.73,141.25
17335,2,210,497.04,105.0
17336,1,48,81.12,48.0
17337,7,1218,1897.51,174.0
17338,20,5764,11783.33,288.2
17339,4,152,243.36,38.0
17340,30,9381,18891.89,312.7
17341,5,831,1272.21,166.2
17342,7,499,1155.8400000000001,71.28571428571429
17343,6,454,1259.94,75.66666666666667
17344,3,198,443.86,66.0
17345,12,1949,1466.33,162.41666666666666
17346,27,3421,4933.63,126.70370370370371
17347,1,216,228.96,216.0
17348,9,2766,2442.29,307.3333333333333
17349,5,772,772.41,154.4
17350,8,1142,1863.821,142.75
17351,12,383,1988.23,31.916666666666668
17352,1,15,36.25,15.0
17353,7,2136,3155.55,305.14285714285717
17354,4,2531,3133.96,632.75
17355,1,249,273.31,249.0
17356,5,925,946.47,185.0
17357,2,152,384.39,76.0
17358,5,430,861.01,86.0
17359,2,237,284.46,118.5
17360,7,623,1170.56,89.0
17361,5,380,871.7900000000001,76.0
17362,8,547,1010.54,68.375
17363,3,499,920.46,166.33333333333334
17364,31,7441,11587.05,240.03225806451613
17365,16,8012,8165.34,500.75
17366,3,503,1075.59,167.66666666666666
17367,1,149,167.55,149.0
17368,16,1603,2145.39,100.1875
17369,1,1152,979.2,1152.0
17370,4,540,446.18,135.0
17371,6,281,655.37,46.833333333333336
17372,31,1814,4295.18,58.516129032258064
17373,7,738,1167.5,105.42857142857143
17374,4,153,711.21,38.25
17375,5,474,632.95,94.8
17376,4,244,453.64,61.0
17377,91,7286,17176.27,80.06593406593407
17378,2,0,0.0,0.0
17379,1,623,389.71999999999997,623.0
17380,4,251,643.75,62.75
17381,39,42876,36395.47,1099.3846153846155
17382,8,457,902.28,57.125
17383,2,160,304.09000000000003,80.0
17384,3,121,507.55,40.333333333333336
17385,1,197,256.11,197.0
17386,7,1955,2812.77,279.2857142857143
17387,2,522,746.81,261.0
17388,11,2555,2675.37,232.27272727272728
17389,77,17518,54577.68,227.5064935064935
17390,1,49,149.3,49.0
17391,2,480,508.8,240.0
17392,3,450,585.92,150.0
17393,2,238,381.15000000000003,119.0
17394,1,241,203.86999999999998,241.0
17395,1,66,97.5,66.0
17396,16,2231,8177.1,139.4375
17397,3,691,1198.28,230.33333333333334
17398,3,310,653.38,103.33333333333333
17399,1,-1,-25111.09,-1.0
17400,8,2185,4623.28,273.125
17401,1,34,114.85,34.0
17402,26,1447,4601.41,55.65384615384615
17403,2,188,382.87,94.0
17404,28,50005,46006.82,1785.892857142857
17405,5,705,967.22,141.0
17406,18,1827,3874.0,101.5
17407,1,426,552.9,426.0
17408,4,91,164.89000000000001,22.75
17409,10,4089,7793.51,408.9
17410,5,616,1214.72,123.2
17411,9,581,1316.53,64.55555555555556
17412,19,2527,4187.68,133.0
17413,2,302,560.14,151.0
17414,6,6256,2249.52,1042.6666666666667
17415,1,114,507.84,114.0
17416,25,8731,17221.47,349.24
17417,1,76,164.18,76.0
17418,3,521,670.0600000000001,173.66666666666666
17419,20,2880,6100.650000000001,144.0
17420,8,444,943.6800000000001,55.5
17421,3,807,1059.41,269.0
17422,20,3375,3341.65,168.75
17423,5,752,1084.17,150.4
17424,1,-1,-176.96,-1.0
17425,2,407,759.1700000000001,203.5
17426,17,5090,7606.37,299.4117647058824
17427,1,34,100.8,34.0
17428,51,17243,30885.06,338.0980392156863
17429,7,1276,1342.16,182.28571428571428
17430,4,455,622.57,113.75
17431,1,292,403.3,292.0
17432,9,1008,1728.99,112.0
17433,2,305,569.96,152.5
17434,9,1685,2333.42,187.22222222222223
17435,1,195,331.35,195.0
17436,7,173,521.3100000000001,24.714285714285715
17437,1,283,369.68,283.0
17438,6,550,1412.6200000000001,91.66666666666667
17439,1,370,325.74,370.0
17440,6,268,314.26,44.666666666666664
17441,1,245,293.35,245.0
17442,23,3109,4517.7,135.17391304347825
17443,1,504,534.24,504.0
17444,3,2119,2940.04,706.3333333333334
17445,1,-1,-506.51,-1.0
17446,2,198,120.89999999999999,99.0
17447,2,443,541.53,221.5
17448,54,11504,10162.380000000001,213.03703703703704
17449,14,2476,4852.15,176.85714285714286
17450,61,80190,231390.55,1314.5901639344263
17451,10,1178,1648.95,117.8
17452,1,-1,-227.28,-1.0
17453,2,219,486.72,109.5
17454,11,721,1532.64,65.54545454545455
17455,1,66,131.7,66.0
17456,2,508,975.5600000000001,254.0
17457,18,2635,5799.01,146.38888888888889
17458,2,282,529.58,141.0
17459,2,537,657.3,268.5
17460,21,883,1937.1000000000001,42.04761904761905
17461,3,770,735.82,256.6666666666667
17462,3,224,662.94,74.66666666666667
17463,9,1474,2515.26,163.77777777777777
17464,4,548,816.54,137.0
17465,9,1470,2533.64,163.33333333333334
17466,2,306,763.28,153.0
17467,1,20,102.6,20.0
17468,3,184,194.8,61.333333333333336
17469,22,2277,4958.34,103.5
17470,11,2731,2626.47,248.27272727272728
17471,1,153,321.65000000000003,153.0
17472,4,551,922.35,137.75
17473,3,267,592.15,89.0
17474,1,200,1047.0,200.0
17475,1,178,194.37,178.0
17476,4,220,446.51,55.0
17477,5,211,1079.0,42.2
17478,2,516,1272.8000000000002,258.0
17479,1,266,389.26000000000005,266.0
17480,3,579,876.92,193.0
17481,5,1060,1249.34,212.0
17482,2,240,775.64,120.0
17483,4,265,591.73,66.25
17484,2,339,209.57,169.5
17485,1,-9,-29.55,-9.0
17486,1,191,396.87,191.0
17487,1,37,160.55,37.0
17488,1,136,336.5,136.0
17489,2,428,376.64,214.0
17490,13,1418,2585.06,109.07692307692308
17491,18,3361,5636.72,186.72222222222223
17492,3,450,1122.42,150.0
17493,1,62,100.91,62.0
17494,1,26,54.7,26.0
17495,4,358,759.07,89.5
17496,5,671,1385.89,134.2
17497,2,59,287.25,29.5
17498,1,394,272.21999999999997,394.0
17499,3,1077,1296.84,359.0
17500,3,17,1138.0,5.666666666666667
17501,2,160,288.6,80.0
17502,4,376,689.1,94.0
17503,2,486,558.96,243.0
17504,19,5212,9238.42,274.3157894736842
17505,5,1242,2435.48,248.4
17506,2,136,294.29,68.0
17507,2,359,605.58,179.5
17508,9,2880,4546.78,320.0
17509,11,3508,6069.24,318.90909090909093
17510,2,422,514.56,211.0
17511,85,115449,168491.62,1358.2235294117647
17512,20,5421,5432.27,271.05
17513,3,440,1158.8,146.66666666666666
17514,2,284,522.0,142.0
17515,9,527,1602.51,58.55555555555556
17516,6,522,947.5,87.0
17517,1,102,153.94,102.0
17518,2,267,329.42,133.5
17519,17,3226,4767.5,189.76470588235293
17520,1,365,546.81,365.0
17521,6,805,1276.81,134.16666666666666
17522,5,1034,1070.71,206.8
17523,4,872,652.74,218.0
17524,4,290,508.9,72.5
17525,3,338,1161.9,112.66666666666667
17526,16,1389,3450.04,86.8125
17527,6,463,888.86,77.16666666666667
17528,11,2130,3540.1,193.63636363636363
17529,2,790,1240.25,395.0
17530,13,1740,2790.74,133.84615384615384
17531,9,460,1191.22,51.111111111111114
17532,1,30,65.34,30.0
17533,1,24,34.8,24.0
17534,5,860,1668.83,172.0
17535,1,136,164.4,136.0
17536,3,201,364.83,67.0
17537,2,699,887.6700000000001,349.5
17538,1,134,98.42,134.0
17539,7,696,997.34,99.42857142857143
17540,7,587,1582.1000000000001,83.85714285714286
17541,1,44,119.86,44.0
17542,3,323,340.85,107.66666666666667
17543,1,62,120.05,62.0
17544,3,410,944.82,136.66666666666666
17545,6,682,1409.8600000000001,113.66666666666667
17546,1,-1,-648.05,-1.0
17547,4,213,692.35,53.25
17548,6,304,486.48,50.666666666666664
17549,2,210,148.86,105.0
17550,10,908,2165.54,90.8
17551,1,142,290.34,142.0
17552,16,1928,2740.68,120.5
17553,4,2288,3757.6,572.0
17554,5,1763,1952.45,352.6
17555,5,739,1045.74,147.8
17556,2,184,300.67,92.0
17557,4,310,575.46,77.5
17558,1,54,259.17,54.0
17559,1,270,167.62,270.0
17560,8,1588,1895.8,198.5
17561,4,381,703.02,95.25
17562,8,813,1107.38,101.625
17563,5,227,309.28,45.4
17564,3,146,454.01,48.666666666666664
17565,1,67,131.83,67.0
17566,2,497,869.77,248.5
17567,11,2704,4519.16,245.8181818181818
17568,1,275,374.45,275.0
17569,1,159,344.14,159.0
17570,2,0,0.0,0.0
17571,5,991,1630.91,198.2
17572,10,327,652.21,32.7
17573,4,302,362.9,75.5
17574,1,77,185.65,77.0
17575,1,72,171.7,72.0
17576,45,4538,8540.8,100.84444444444445
17577,2,179,348.75,89.5
17578,10,471,1003.73,47.1
17579,5,373,744.58,74.6
17580,5,223,541.02,44.6
17581,53,9424,17440.89,177.81132075471697
17582,6,601,1429.95,100.16666666666667
17583,1,55,135.95,55.0
17584,7,2452,5294.42,350.2857142857143
17585,7,2510,2064.71,358.57142857142856
17586,1,68,167.4,68.0
17587,1,67,176.71,67.0
17588,9,1367,2901.65,151.88888888888889
17589,21,8652,13692.89,412.0
17590,3,822,1468.02,274.0
17591,9,1027,2328.37,114.11111111111111
17592,2,0,0.0,0.0
17593,15,5575,8040.52,371.6666666666667
17594,4,1368,2497.88,342.0
17595,2,228,386.69,114.0
17596,14,7003,4478.11,500.2142857142857
17597,7,2205,3425.29,315.0
17598,1,126,409.98,126.0
